OID,Value
SNMPv2-SMI::enterprises.2606.7.4.2.2.1.7.2.783,-10
SNMPv2-SMI::enterprises.2606.7.4.2.2.1.7.2.810,-10
SNMPv2-SMI::enterprises.2606.7.4.2.2.1.7.2.811,-10
SNMPv2-SMI::enterprises.2606.7.4.2.2.1.7.2.812,-10
SNMPv2-SMI::enterprises.2606.7.4.2.2.1.7.2.839,-10
SNMPv2-SMI::enterprises.2606.7.4.2.2.1.7.2.840,-10
SNMPv2-SMI::enterprises.2606.7.4.2.2.1.7.2.841,-10
SNMPv2-SMI::enterprises.2606.7.4.2.2.1.7.2.868,-10
SNMPv2-SMI::enterprises.2606.7.4.2.2.1.7.2.869,-10
SNMPv2-SMI::enterprises.2606.7.4.2.2.1.7.2.870,-10
SNMPv2-SMI::mib-2.99.1.1.1.4.101139,-9
SNMPv2-SMI::enterprises.2606.7.4.2.2.1.11.2.508,-9
SNMPv2-SMI::mib-2.99.1.1.1.3.101002,-4
SNMPv2-SMI::mib-2.99.1.1.1.3.101003,-4
SNMPv2-SMI::mib-2.99.1.1.1.3.101008,-4
SNMPv2-SMI::mib-2.99.1.1.1.3.101010,-4
SNMPv2-SMI::mib-2.99.1.1.1.3.101012,-4
SNMPv2-SMI::mib-2.99.1.1.1.3.101014,-4
SNMPv2-SMI::mib-2.99.1.1.1.3.101018,-4
SNMPv2-SMI::mib-2.99.1.1.1.3.101020,-4
SNMPv2-SMI::mib-2.99.1.1.1.3.101022,-4
SNMPv2-SMI::mib-2.99.1.1.1.3.101026,-4
SNMPv2-SMI::mib-2.99.1.1.1.3.101028,-4
SNMPv2-SMI::mib-2.99.1.1.1.3.101030,-4
SNMPv2-SMI::mib-2.99.1.1.1.3.101034,-4
SNMPv2-SMI::mib-2.99.1.1.1.3.101036,-4
SNMPv2-SMI::mib-2.99.1.1.1.3.101038,-4
SNMPv2-SMI::mib-2.99.1.1.1.3.101042,-4
SNMPv2-SMI::mib-2.99.1.1.1.3.101044,-4
SNMPv2-SMI::mib-2.99.1.1.1.3.101046,-4
SNMPv2-SMI::mib-2.99.1.1.1.3.101050,-4
SNMPv2-SMI::mib-2.99.1.1.1.3.101052,-4
SNMPv2-SMI::mib-2.99.1.1.1.3.101054,-4
SNMPv2-SMI::mib-2.99.1.1.1.3.101058,-4
SNMPv2-SMI::mib-2.99.1.1.1.3.101060,-4
SNMPv2-SMI::mib-2.99.1.1.1.3.101062,-4
SNMPv2-SMI::mib-2.99.1.1.1.3.101066,-4
SNMPv2-SMI::mib-2.99.1.1.1.3.101068,-4
SNMPv2-SMI::mib-2.99.1.1.1.3.101070,-4
SNMPv2-SMI::mib-2.99.1.1.1.3.101074,-4
SNMPv2-SMI::mib-2.99.1.1.1.3.101076,-4
SNMPv2-SMI::mib-2.99.1.1.1.3.101078,-4
SNMPv2-SMI::mib-2.99.1.1.1.3.101082,-4
SNMPv2-SMI::mib-2.99.1.1.1.3.101084,-4
SNMPv2-SMI::mib-2.99.1.1.1.3.101086,-4
SNMPv2-SMI::mib-2.99.1.1.1.3.101090,-4
SNMPv2-SMI::mib-2.99.1.1.1.3.101092,-4
SNMPv2-SMI::mib-2.99.1.1.1.3.101094,-4
SNMPv2-SMI::mib-2.99.1.1.1.3.101098,-4
SNMPv2-SMI::mib-2.99.1.1.1.3.101100,-4
SNMPv2-SMI::mib-2.99.1.1.1.3.101102,-4
SNMPv2-SMI::mib-2.99.1.1.1.3.101106,-4
SNMPv2-SMI::mib-2.99.1.1.1.3.101108,-4
SNMPv2-SMI::mib-2.99.1.1.1.3.101110,-4
SNMPv2-SMI::mib-2.99.1.1.1.3.101114,-4
SNMPv2-SMI::mib-2.99.1.1.1.3.101116,-4
SNMPv2-SMI::mib-2.99.1.1.1.3.101118,-4
SNMPv2-SMI::mib-2.99.1.1.1.3.101122,-4
SNMPv2-SMI::mib-2.99.1.1.1.3.101124,-4
SNMPv2-SMI::mib-2.99.1.1.1.3.101126,-4
SNMPv2-SMI::mib-2.99.1.1.1.3.101130,-4
SNMPv2-SMI::mib-2.99.1.1.1.3.101132,-4
SNMPv2-SMI::mib-2.99.1.1.1.3.101134,-4
SNMPv2-SMI::mib-2.99.1.1.1.3.101138,-4
SNMPv2-SMI::mib-2.99.1.1.1.3.101140,-4
SNMPv2-SMI::mib-2.99.1.1.1.3.101142,-4
SNMPv2-SMI::mib-2.99.1.1.1.3.101146,-4
SNMPv2-SMI::mib-2.99.1.1.1.3.101148,-4
SNMPv2-SMI::mib-2.99.1.1.1.3.101150,-4
SNMPv2-SMI::mib-2.99.1.1.1.3.101154,-4
SNMPv2-SMI::mib-2.99.1.1.1.3.101156,-4
SNMPv2-SMI::mib-2.99.1.1.1.3.101158,-4
SNMPv2-SMI::mib-2.99.1.1.1.3.101162,-4
SNMPv2-SMI::mib-2.99.1.1.1.3.101164,-4
SNMPv2-SMI::mib-2.99.1.1.1.3.101166,-4
SNMPv2-SMI::mib-2.99.1.1.1.3.101170,-4
SNMPv2-SMI::mib-2.99.1.1.1.3.101172,-4
SNMPv2-SMI::mib-2.99.1.1.1.3.101174,-4
SNMPv2-SMI::mib-2.99.1.1.1.3.101178,-4
SNMPv2-SMI::mib-2.99.1.1.1.3.101180,-4
SNMPv2-SMI::mib-2.99.1.1.1.3.101182,-4
SNMPv2-SMI::mib-2.99.1.1.1.3.101186,-4
SNMPv2-SMI::mib-2.99.1.1.1.3.101188,-4
SNMPv2-SMI::mib-2.99.1.1.1.3.101190,-4
SNMPv2-SMI::mib-2.99.1.1.1.3.101194,-4
SNMPv2-SMI::mib-2.99.1.1.1.3.101196,-4
SNMPv2-SMI::mib-2.99.1.1.1.3.101198,-4
SNMPv2-SMI::mib-2.99.1.1.1.3.101202,-4
SNMPv2-SMI::mib-2.99.1.1.1.3.101204,-4
SNMPv2-SMI::mib-2.99.1.1.1.3.101206,-4
SNMPv2-SMI::mib-2.99.1.1.1.3.101210,-4
SNMPv2-SMI::mib-2.99.1.1.1.3.101212,-4
SNMPv2-SMI::mib-2.99.1.1.1.3.101214,-4
SNMPv2-SMI::mib-2.99.1.1.1.3.101218,-4
SNMPv2-SMI::mib-2.99.1.1.1.3.101220,-4
SNMPv2-SMI::mib-2.99.1.1.1.3.101222,-4
SNMPv2-SMI::mib-2.99.1.1.1.3.101226,-4
SNMPv2-SMI::mib-2.99.1.1.1.3.101228,-4
SNMPv2-SMI::mib-2.99.1.1.1.3.101230,-4
SNMPv2-SMI::mib-2.99.1.1.1.3.101234,-4
SNMPv2-SMI::mib-2.99.1.1.1.3.101236,-4
SNMPv2-SMI::mib-2.99.1.1.1.3.101238,-4
SNMPv2-SMI::mib-2.99.1.1.1.3.101001,-3
SNMPv2-SMI::mib-2.99.1.1.1.3.1002,-2
SNMPv2-SMI::mib-2.99.1.1.1.3.1004,-2
SNMPv2-SMI::mib-2.4.21.1.4.0.0.0.0,-1
SNMPv2-SMI::mib-2.4.21.1.4.129.69.80.0,-1
SNMPv2-SMI::mib-2.4.21.1.5.0.0.0.0,-1
SNMPv2-SMI::mib-2.4.21.1.5.129.69.80.0,-1
SNMPv2-SMI::mib-2.4.21.1.6.0.0.0.0,-1
SNMPv2-SMI::mib-2.4.21.1.6.129.69.80.0,-1
SNMPv2-SMI::mib-2.4.21.1.12.0.0.0.0,-1
SNMPv2-SMI::mib-2.4.21.1.12.129.69.80.0,-1
SNMPv2-SMI::mib-2.4.24.4.1.12.0.0.0.0.0.0.0.0.0.129.69.80.254,-1
SNMPv2-SMI::mib-2.4.24.4.1.12.129.69.80.0.255.255.255.0.0.0.0.0.0,-1
SNMPv2-SMI::mib-2.4.24.4.1.13.0.0.0.0.0.0.0.0.0.129.69.80.254,-1
SNMPv2-SMI::mib-2.4.24.4.1.13.129.69.80.0.255.255.255.0.0.0.0.0.0,-1
SNMPv2-SMI::mib-2.4.24.4.1.14.0.0.0.0.0.0.0.0.0.129.69.80.254,-1
SNMPv2-SMI::mib-2.4.24.4.1.14.129.69.80.0.255.255.255.0.0.0.0.0.0,-1
SNMPv2-SMI::mib-2.4.24.4.1.15.0.0.0.0.0.0.0.0.0.129.69.80.254,-1
SNMPv2-SMI::mib-2.4.24.4.1.15.129.69.80.0.255.255.255.0.0.0.0.0.0,-1
SNMPv2-SMI::mib-2.4.24.7.1.13.1.4.0.0.0.0.0.2.0.0.1.4.129.69.80.254,-1
SNMPv2-SMI::mib-2.4.24.7.1.13.1.4.129.69.80.0.24.3.0.0.6.1.4.0.0.0.0,-1
SNMPv2-SMI::mib-2.4.24.7.1.13.2.16.0.0.0.0.0.0.0.0.0.0.0.0.0.0.0.1.128.3.0.0.4.2.16.0.0.0.0.0.0.0.0.0.0.0.0.0.0.0.0,-1
SNMPv2-SMI::mib-2.4.24.7.1.13.2.16.254.128.0.0.0.0.0.0.254.69.195.255.254.104.105.85.128.3.0.0.5.2.16.0.0.0.0.0.0.0.0.0.0.0.0.0.0.0.0,-1
SNMPv2-SMI::mib-2.4.24.7.1.13.2.16.255.0.0.0.0.0.0.0.0.0.0.0.0.0.0.0.8.3.0.0.6.2.16.0.0.0.0.0.0.0.0.0.0.0.0.0.0.0.0,-1
SNMPv2-SMI::mib-2.4.24.7.1.14.1.4.0.0.0.0.0.2.0.0.1.4.129.69.80.254,-1
SNMPv2-SMI::mib-2.4.24.7.1.14.1.4.129.69.80.0.24.3.0.0.6.1.4.0.0.0.0,-1
SNMPv2-SMI::mib-2.4.24.7.1.14.2.16.0.0.0.0.0.0.0.0.0.0.0.0.0.0.0.1.128.3.0.0.4.2.16.0.0.0.0.0.0.0.0.0.0.0.0.0.0.0.0,-1
SNMPv2-SMI::mib-2.4.24.7.1.14.2.16.254.128.0.0.0.0.0.0.254.69.195.255.254.104.105.85.128.3.0.0.5.2.16.0.0.0.0.0.0.0.0.0.0.0.0.0.0.0.0,-1
SNMPv2-SMI::mib-2.4.24.7.1.14.2.16.255.0.0.0.0.0.0.0.0.0.0.0.0.0.0.0.8.3.0.0.6.2.16.0.0.0.0.0.0.0.0.0.0.0.0.0.0.0.0,-1
SNMPv2-SMI::mib-2.4.24.7.1.15.1.4.0.0.0.0.0.2.0.0.1.4.129.69.80.254,-1
SNMPv2-SMI::mib-2.4.24.7.1.15.1.4.129.69.80.0.24.3.0.0.6.1.4.0.0.0.0,-1
SNMPv2-SMI::mib-2.4.24.7.1.15.2.16.0.0.0.0.0.0.0.0.0.0.0.0.0.0.0.1.128.3.0.0.4.2.16.0.0.0.0.0.0.0.0.0.0.0.0.0.0.0.0,-1
SNMPv2-SMI::mib-2.4.24.7.1.15.2.16.254.128.0.0.0.0.0.0.254.69.195.255.254.104.105.85.128.3.0.0.5.2.16.0.0.0.0.0.0.0.0.0.0.0.0.0.0.0.0,-1
SNMPv2-SMI::mib-2.4.24.7.1.15.2.16.255.0.0.0.0.0.0.0.0.0.0.0.0.0.0.0.8.3.0.0.6.2.16.0.0.0.0.0.0.0.0.0.0.0.0.0.0.0.0,-1
SNMPv2-SMI::mib-2.4.24.7.1.16.1.4.0.0.0.0.0.2.0.0.1.4.129.69.80.254,-1
SNMPv2-SMI::mib-2.4.24.7.1.16.1.4.129.69.80.0.24.3.0.0.6.1.4.0.0.0.0,-1
SNMPv2-SMI::mib-2.4.24.7.1.16.2.16.0.0.0.0.0.0.0.0.0.0.0.0.0.0.0.1.128.3.0.0.4.2.16.0.0.0.0.0.0.0.0.0.0.0.0.0.0.0.0,-1
SNMPv2-SMI::mib-2.4.24.7.1.16.2.16.254.128.0.0.0.0.0.0.254.69.195.255.254.104.105.85.128.3.0.0.5.2.16.0.0.0.0.0.0.0.0.0.0.0.0.0.0.0.0,-1
SNMPv2-SMI::mib-2.4.24.7.1.16.2.16.255.0.0.0.0.0.0.0.0.0.0.0.0.0.0.0.8.3.0.0.6.2.16.0.0.0.0.0.0.0.0.0.0.0.0.0.0.0.0,-1
SNMPv2-SMI::mib-2.6.4.0,-1
SNMPv2-SMI::mib-2.47.1.1.1.1.6.1,-1
SNMPv2-SMI::enterprises.2606.7.4.2.2.1.10.2.566,-0.99
SNMPv2-SMI::enterprises.2606.7.4.2.2.1.10.2.595,-0.98
SNMPv2-SMI::enterprises.2606.7.4.2.2.1.10.2.740,-0.97
SNMPv2-SMI::enterprises.2606.7.4.2.2.1.10.2.392,-0.96
SNMPv2-SMI::enterprises.2606.7.4.2.2.1.10.2.711,-0.96
SNMPv2-SMI::enterprises.2606.7.4.2.2.1.10.2.44,-0.95
SNMPv2-SMI::enterprises.2606.7.4.2.2.1.10.2.624,-0.94
SNMPv2-SMI::enterprises.2606.7.4.2.2.1.10.2.682,-0.88
SNMPv2-SMI::enterprises.2606.7.4.2.2.1.10.2.334,-0.78
SNMPv2-SMI::enterprises.2606.7.4.2.2.1.10.2.363,-0.33
SNMPv2-SMI::enterprises.2606.7.4.2.2.1.10.2.653,-0.3
SNMPv2-SMI::enterprises.2606.7.4.2.2.1.10.2.218,-0.28
SNMPv2-SMI::enterprises.2606.7.4.2.2.1.10.2.276,-0.26
SNMPv2-SMI::enterprises.2606.7.4.2.2.1.10.2.508,-0.11
SNMPv2-SMI::mib-2.2.2.1.5.2,0
SNMPv2-SMI::mib-2.2.2.1.5.3,0
SNMPv2-SMI::mib-2.2.2.1.5.5,0
SNMPv2-SMI::mib-2.2.2.1.5.6,0
SNMPv2-SMI::mib-2.2.2.1.9.1,0
SNMPv2-SMI::mib-2.2.2.1.9.2,0
SNMPv2-SMI::mib-2.2.2.1.9.3,0
SNMPv2-SMI::mib-2.2.2.1.9.5,0
SNMPv2-SMI::mib-2.2.2.1.10.5,0
SNMPv2-SMI::mib-2.2.2.1.11.5,0
SNMPv2-SMI::mib-2.2.2.1.12.1,0
SNMPv2-SMI::mib-2.2.2.1.12.2,0
SNMPv2-SMI::mib-2.2.2.1.12.3,0
SNMPv2-SMI::mib-2.2.2.1.12.4,0
SNMPv2-SMI::mib-2.2.2.1.12.5,0
SNMPv2-SMI::mib-2.2.2.1.13.1,0
SNMPv2-SMI::mib-2.2.2.1.13.2,0
SNMPv2-SMI::mib-2.2.2.1.13.3,0
SNMPv2-SMI::mib-2.2.2.1.13.5,0
SNMPv2-SMI::mib-2.2.2.1.13.6,0
SNMPv2-SMI::mib-2.2.2.1.14.1,0
SNMPv2-SMI::mib-2.2.2.1.14.2,0
SNMPv2-SMI::mib-2.2.2.1.14.4,0
SNMPv2-SMI::mib-2.2.2.1.14.5,0
SNMPv2-SMI::mib-2.2.2.1.14.6,0
SNMPv2-SMI::mib-2.2.2.1.15.1,0
SNMPv2-SMI::mib-2.2.2.1.15.2,0
SNMPv2-SMI::mib-2.2.2.1.15.3,0
SNMPv2-SMI::mib-2.2.2.1.15.4,0
SNMPv2-SMI::mib-2.2.2.1.15.5,0
SNMPv2-SMI::mib-2.2.2.1.15.6,0
SNMPv2-SMI::mib-2.2.2.1.16.2,0
SNMPv2-SMI::mib-2.2.2.1.16.5,0
SNMPv2-SMI::mib-2.2.2.1.17.2,0
SNMPv2-SMI::mib-2.2.2.1.17.5,0
SNMPv2-SMI::mib-2.2.2.1.18.1,0
SNMPv2-SMI::mib-2.2.2.1.18.2,0
SNMPv2-SMI::mib-2.2.2.1.18.3,0
SNMPv2-SMI::mib-2.2.2.1.18.4,0
SNMPv2-SMI::mib-2.2.2.1.18.5,0
SNMPv2-SMI::mib-2.2.2.1.18.6,0
SNMPv2-SMI::mib-2.2.2.1.19.1,0
SNMPv2-SMI::mib-2.2.2.1.19.2,0
SNMPv2-SMI::mib-2.2.2.1.19.3,0
SNMPv2-SMI::mib-2.2.2.1.19.4,0
SNMPv2-SMI::mib-2.2.2.1.19.5,0
SNMPv2-SMI::mib-2.2.2.1.19.6,0
SNMPv2-SMI::mib-2.2.2.1.20.1,0
SNMPv2-SMI::mib-2.2.2.1.20.2,0
SNMPv2-SMI::mib-2.2.2.1.20.3,0
SNMPv2-SMI::mib-2.2.2.1.20.4,0
SNMPv2-SMI::mib-2.2.2.1.20.5,0
SNMPv2-SMI::mib-2.2.2.1.20.6,0
SNMPv2-SMI::mib-2.2.2.1.21.1,0
SNMPv2-SMI::mib-2.2.2.1.21.2,0
SNMPv2-SMI::mib-2.2.2.1.21.3,0
SNMPv2-SMI::mib-2.2.2.1.21.4,0
SNMPv2-SMI::mib-2.2.2.1.21.5,0
SNMPv2-SMI::mib-2.2.2.1.21.6,0
SNMPv2-SMI::mib-2.2.2.1.22.1,0
SNMPv2-SMI::mib-2.2.2.1.22.2,0
SNMPv2-SMI::mib-2.2.2.1.22.3,0
SNMPv2-SMI::mib-2.2.2.1.22.4,0
SNMPv2-SMI::mib-2.2.2.1.22.5,0
SNMPv2-SMI::mib-2.2.2.1.22.6,0
SNMPv2-SMI::mib-2.4.4.0,0
SNMPv2-SMI::mib-2.4.6.0,0
SNMPv2-SMI::mib-2.4.7.0,0
SNMPv2-SMI::mib-2.4.8.0,0
SNMPv2-SMI::mib-2.4.11.0,0
SNMPv2-SMI::mib-2.4.15.0,0
SNMPv2-SMI::mib-2.4.17.0,0
SNMPv2-SMI::mib-2.4.18.0,0
SNMPv2-SMI::mib-2.4.19.0,0
SNMPv2-SMI::mib-2.4.20.1.4.127.0.0.1,0
SNMPv2-SMI::mib-2.4.20.1.4.129.69.80.145,0
SNMPv2-SMI::mib-2.4.20.1.5.127.0.0.1,0
SNMPv2-SMI::mib-2.4.20.1.5.129.69.80.145,0
SNMPv2-SMI::mib-2.4.21.1.3.129.69.80.0,0
SNMPv2-SMI::mib-2.4.21.1.10.0.0.0.0,0
SNMPv2-SMI::mib-2.4.21.1.10.129.69.80.0,0
SNMPv2-SMI::mib-2.4.21.1.13.0.0.0.0,0
SNMPv2-SMI::mib-2.4.21.1.13.129.69.80.0,0
SNMPv2-SMI::mib-2.4.23.0,0
SNMPv2-SMI::mib-2.4.24.4.1.3.0.0.0.0.0.0.0.0.0.129.69.80.254,0
SNMPv2-SMI::mib-2.4.24.4.1.3.129.69.80.0.255.255.255.0.0.0.0.0.0,0
SNMPv2-SMI::mib-2.4.24.4.1.9.0.0.0.0.0.0.0.0.0.129.69.80.254,0
SNMPv2-SMI::mib-2.4.24.4.1.9.129.69.80.0.255.255.255.0.0.0.0.0.0,0
SNMPv2-SMI::mib-2.4.24.4.1.10.0.0.0.0.0.0.0.0.0.129.69.80.254,0
SNMPv2-SMI::mib-2.4.24.4.1.10.129.69.80.0.255.255.255.0.0.0.0.0.0,0
SNMPv2-SMI::mib-2.4.24.4.1.11.0.0.0.0.0.0.0.0.0.129.69.80.254,0
SNMPv2-SMI::mib-2.4.24.4.1.11.129.69.80.0.255.255.255.0.0.0.0.0.0,0
SNMPv2-SMI::mib-2.4.24.7.1.10.1.4.0.0.0.0.0.2.0.0.1.4.129.69.80.254,0
SNMPv2-SMI::mib-2.4.24.7.1.10.1.4.129.69.80.0.24.3.0.0.6.1.4.0.0.0.0,0
SNMPv2-SMI::mib-2.4.24.7.1.10.2.16.0.0.0.0.0.0.0.0.0.0.0.0.0.0.0.1.128.3.0.0.4.2.16.0.0.0.0.0.0.0.0.0.0.0.0.0.0.0.0,0
SNMPv2-SMI::mib-2.4.24.7.1.10.2.16.254.128.0.0.0.0.0.0.254.69.195.255.254.104.105.85.128.3.0.0.5.2.16.0.0.0.0.0.0.0.0.0.0.0.0.0.0.0.0,0
SNMPv2-SMI::mib-2.4.24.7.1.10.2.16.255.0.0.0.0.0.0.0.0.0.0.0.0.0.0.0.8.3.0.0.6.2.16.0.0.0.0.0.0.0.0.0.0.0.0.0.0.0.0,0
SNMPv2-SMI::mib-2.4.24.7.1.11.1.4.0.0.0.0.0.2.0.0.1.4.129.69.80.254,0
SNMPv2-SMI::mib-2.4.24.7.1.11.1.4.129.69.80.0.24.3.0.0.6.1.4.0.0.0.0,0
SNMPv2-SMI::mib-2.4.24.7.1.11.2.16.0.0.0.0.0.0.0.0.0.0.0.0.0.0.0.1.128.3.0.0.4.2.16.0.0.0.0.0.0.0.0.0.0.0.0.0.0.0.0,0
SNMPv2-SMI::mib-2.4.24.7.1.11.2.16.254.128.0.0.0.0.0.0.254.69.195.255.254.104.105.85.128.3.0.0.5.2.16.0.0.0.0.0.0.0.0.0.0.0.0.0.0.0.0,0
SNMPv2-SMI::mib-2.4.24.7.1.11.2.16.255.0.0.0.0.0.0.0.0.0.0.0.0.0.0.0.8.3.0.0.6.2.16.0.0.0.0.0.0.0.0.0.0.0.0.0.0.0.0,0
SNMPv2-SMI::mib-2.4.24.7.1.12.1.4.0.0.0.0.0.2.0.0.1.4.129.69.80.254,0
SNMPv2-SMI::mib-2.4.24.7.1.12.1.4.129.69.80.0.24.3.0.0.6.1.4.0.0.0.0,0
SNMPv2-SMI::mib-2.4.24.7.1.12.2.16.0.0.0.0.0.0.0.0.0.0.0.0.0.0.0.1.128.3.0.0.4.2.16.0.0.0.0.0.0.0.0.0.0.0.0.0.0.0.0,0
SNMPv2-SMI::mib-2.4.24.7.1.12.2.16.254.128.0.0.0.0.0.0.254.69.195.255.254.104.105.85.128.3.0.0.5.2.16.0.0.0.0.0.0.0.0.0.0.0.0.0.0.0.0,0
SNMPv2-SMI::mib-2.4.31.1.1.7.1,0
SNMPv2-SMI::mib-2.4.31.1.1.7.2,0
SNMPv2-SMI::mib-2.4.31.1.1.8.1,0
SNMPv2-SMI::mib-2.4.31.1.1.9.2,0
SNMPv2-SMI::mib-2.4.31.1.1.10.1,0
SNMPv2-SMI::mib-2.4.31.1.1.10.2,0
SNMPv2-SMI::mib-2.4.31.1.1.11.1,0
SNMPv2-SMI::mib-2.4.31.1.1.12.1,0
SNMPv2-SMI::mib-2.4.31.1.1.13.1,0
SNMPv2-SMI::mib-2.4.31.1.1.14.2,0
SNMPv2-SMI::mib-2.4.31.1.1.15.1,0
SNMPv2-SMI::mib-2.4.31.1.1.15.2,0
SNMPv2-SMI::mib-2.4.31.1.1.16.2,0
SNMPv2-SMI::mib-2.4.31.1.1.17.1,0
SNMPv2-SMI::mib-2.4.31.1.1.22.2,0
SNMPv2-SMI::mib-2.4.31.1.1.23.1,0
SNMPv2-SMI::mib-2.4.31.1.1.23.2,0
SNMPv2-SMI::mib-2.4.31.1.1.24.1,0
SNMPv2-SMI::mib-2.4.31.1.1.24.2,0
SNMPv2-SMI::mib-2.4.31.1.1.25.1,0
SNMPv2-SMI::mib-2.4.31.1.1.25.2,0
SNMPv2-SMI::mib-2.4.31.1.1.26.1,0
SNMPv2-SMI::mib-2.4.31.1.1.26.2,0
SNMPv2-SMI::mib-2.4.31.1.1.27.1,0
SNMPv2-SMI::mib-2.4.31.1.1.27.2,0
SNMPv2-SMI::mib-2.4.31.1.1.28.1,0
SNMPv2-SMI::mib-2.4.31.1.1.28.2,0
SNMPv2-SMI::mib-2.4.31.1.1.29.1,0
SNMPv2-SMI::mib-2.4.31.1.1.29.2,0
SNMPv2-SMI::mib-2.4.31.1.1.38.1,0
SNMPv2-SMI::mib-2.4.31.1.1.39.1,0
SNMPv2-SMI::mib-2.4.31.1.1.40.1,0
SNMPv2-SMI::mib-2.4.31.1.1.41.1,0
SNMPv2-SMI::mib-2.4.31.1.1.42.2,0
SNMPv2-SMI::mib-2.4.31.1.1.43.2,0
SNMPv2-SMI::mib-2.4.31.1.1.44.1,0
SNMPv2-SMI::mib-2.4.31.1.1.44.2,0
SNMPv2-SMI::mib-2.4.31.1.1.45.1,0
SNMPv2-SMI::mib-2.4.31.1.1.45.2,0
SNMPv2-SMI::mib-2.4.31.1.1.46.1,0
SNMPv2-SMI::mib-2.4.31.1.1.46.2,0
SNMPv2-SMI::mib-2.4.31.2.0,0
SNMPv2-SMI::mib-2.4.31.3.1.3.2.1,0
SNMPv2-SMI::mib-2.4.31.3.1.3.2.4,0
SNMPv2-SMI::mib-2.4.31.3.1.3.2.5,0
SNMPv2-SMI::mib-2.4.31.3.1.4.2.1,0
SNMPv2-SMI::mib-2.4.31.3.1.4.2.4,0
SNMPv2-SMI::mib-2.4.31.3.1.4.2.5,0
SNMPv2-SMI::mib-2.4.31.3.1.5.2.1,0
SNMPv2-SMI::mib-2.4.31.3.1.5.2.4,0
SNMPv2-SMI::mib-2.4.31.3.1.5.2.5,0
SNMPv2-SMI::mib-2.4.31.3.1.6.2.1,0
SNMPv2-SMI::mib-2.4.31.3.1.6.2.4,0
SNMPv2-SMI::mib-2.4.31.3.1.6.2.5,0
SNMPv2-SMI::mib-2.4.31.3.1.7.2.1,0
SNMPv2-SMI::mib-2.4.31.3.1.7.2.4,0
SNMPv2-SMI::mib-2.4.31.3.1.7.2.5,0
SNMPv2-SMI::mib-2.4.31.3.1.7.2.6,0
SNMPv2-SMI::mib-2.4.31.3.1.8.2.1,0
SNMPv2-SMI::mib-2.4.31.3.1.8.2.4,0
SNMPv2-SMI::mib-2.4.31.3.1.8.2.5,0
SNMPv2-SMI::mib-2.4.31.3.1.9.2.1,0
SNMPv2-SMI::mib-2.4.31.3.1.9.2.4,0
SNMPv2-SMI::mib-2.4.31.3.1.9.2.5,0
SNMPv2-SMI::mib-2.4.31.3.1.9.2.6,0
SNMPv2-SMI::mib-2.4.31.3.1.10.2.1,0
SNMPv2-SMI::mib-2.4.31.3.1.10.2.4,0
SNMPv2-SMI::mib-2.4.31.3.1.10.2.5,0
SNMPv2-SMI::mib-2.4.31.3.1.10.2.6,0
SNMPv2-SMI::mib-2.4.31.3.1.11.2.1,0
SNMPv2-SMI::mib-2.4.31.3.1.11.2.5,0
SNMPv2-SMI::mib-2.4.31.3.1.11.2.6,0
SNMPv2-SMI::mib-2.4.31.3.1.12.2.1,0
SNMPv2-SMI::mib-2.4.31.3.1.12.2.4,0
SNMPv2-SMI::mib-2.4.31.3.1.12.2.5,0
SNMPv2-SMI::mib-2.4.31.3.1.13.2.1,0
SNMPv2-SMI::mib-2.4.31.3.1.13.2.4,0
SNMPv2-SMI::mib-2.4.31.3.1.13.2.5,0
SNMPv2-SMI::mib-2.4.31.3.1.14.2.1,0
SNMPv2-SMI::mib-2.4.31.3.1.14.2.4,0
SNMPv2-SMI::mib-2.4.31.3.1.14.2.5,0
SNMPv2-SMI::mib-2.4.31.3.1.14.2.6,0
SNMPv2-SMI::mib-2.4.31.3.1.15.2.1,0
SNMPv2-SMI::mib-2.4.31.3.1.15.2.4,0
SNMPv2-SMI::mib-2.4.31.3.1.15.2.5,0
SNMPv2-SMI::mib-2.4.31.3.1.15.2.6,0
SNMPv2-SMI::mib-2.4.31.3.1.16.2.1,0
SNMPv2-SMI::mib-2.4.31.3.1.16.2.4,0
SNMPv2-SMI::mib-2.4.31.3.1.16.2.5,0
SNMPv2-SMI::mib-2.4.31.3.1.16.2.6,0
SNMPv2-SMI::mib-2.4.31.3.1.17.2.1,0
SNMPv2-SMI::mib-2.4.31.3.1.17.2.4,0
SNMPv2-SMI::mib-2.4.31.3.1.17.2.5,0
SNMPv2-SMI::mib-2.4.31.3.1.18.2.1,0
SNMPv2-SMI::mib-2.4.31.3.1.18.2.4,0
SNMPv2-SMI::mib-2.4.31.3.1.18.2.5,0
SNMPv2-SMI::mib-2.4.31.3.1.19.2.1,0
SNMPv2-SMI::mib-2.4.31.3.1.19.2.4,0
SNMPv2-SMI::mib-2.4.31.3.1.19.2.5,0
SNMPv2-SMI::mib-2.4.31.3.1.20.2.1,0
SNMPv2-SMI::mib-2.4.31.3.1.20.2.4,0
SNMPv2-SMI::mib-2.4.31.3.1.20.2.5,0
SNMPv2-SMI::mib-2.4.31.3.1.21.2.1,0
SNMPv2-SMI::mib-2.4.31.3.1.21.2.4,0
SNMPv2-SMI::mib-2.4.31.3.1.21.2.5,0
SNMPv2-SMI::mib-2.4.31.3.1.23.2.1,0
SNMPv2-SMI::mib-2.4.31.3.1.23.2.4,0
